"aa_id"|"school_id"|"depositdate"|"amount"|"discount"|"lastupdate"|"staffid"|"remarks"|"commission"
"S011555"|214|"20130803"|9120|""|""|""|""|"Y"
"S009768"|655|"20130803"|8850|""|""|""|""|"Y"
"S008653"|89|"20130803"|2350|""|""|""|""|"Y"
"S009980"|21|"20130803"|15000|""|""|""|""|"Y"
"S011094"|623|"20130803"|500|""|""|""|""|"Y"
"S010157"|13|"20130803"|3777|""|""|""|""|"Y"
"S008855"|130|"20130803"|1000|""|""|""|""|"Y"
"S009684"|441|"20130803"|3514|""|""|""|""|"Y"
"S010859"|655|"20130803"|8850|""|""|""|""|"Y"
"S009132"|4|"20130803"|11000|""|""|""|"free tuition on cello"|"Y"
"S011455"|655|"20130803"|9520|""|""|""|""|"Y"
"S008356"|20|"20130803"|7863|""|""|""|""|"Y"
"S010998"|36|"20130803"|2000|""|""|""|""|"Y"
"S006683"|57|"20130803"|0|""|""|""|""|"N"
"S009848"|22|"20130705"|10143|"0"|""|"AA00019"|""|"Y"
"S011897"|55|"20130802"|1970|""|""|""|""|"Y"
"S012162"|271|"20130717"|1100|""|""|"AA00029"|""|"Y"
"S010088"|655|"20130803"|8850|""|""|""|""|"Y"
"S009416"|508|"20130803"|2000|""|""|""|""|"Y"
"S011569"|340|"20130803"|2000|""|""|""|""|"Y"
"S005683"|674|"20130803"|500|""|""|""|""|"Y"
"S011137"|101|"20130803"|9000|""|""|""|""|"Y"
"S010122"|61|"20130803"|7736|""|""|""|""|"Y"
"S008709"|655|"20130803"|10000|""|""|""|""|"Y"
"S009821"|140|"20130803"|9960|""|""|""|""|"Y"
"S011573"|336|"20130723"|1000|""|""|"AA00019"|""|"Y"
"S010132"|1|"20130803"|10350|""|""|""|""|"Y"
"S012232"|10|"20130805"|10840|""|""|""|""|"Y"
"S011351"|524|"20130805"|9500|""|""|""|""|"Y"
"S009000"|533|"20130805"|10380|"10%"|""|""|"10% annual boarding fee"|"Y"
"S011088"|322|"20130805"|6995|""|""|""|""|"Y"
"S004146"|603|"20130805"|2250|""|""|""|""|"Y"
"S008139"|603|"20130805"|2250|""|""|""|""|"Y"
"S007974"|377|"20130805"|1000|""|""|""|""|"Y"
"S011789"|694|"20130805"|395|""|""|""|""|"Y"
"S012049"|526|"20130805"|350|""|""|""|""|"Y"
"S011641"|22|"20130805"|10143|""|""|""|""|"Y"
"S006156"|61|"20130805"|7772|""|""|""|""|"Y"
"S005327"|101|"20130805"|9000|""|""|""|""|"Y"
"S010223"|20|"20130805"|7863|""|""|""|""|"Y"
"S011632"|655|"20130802"|9520|""|""|""|""|"Y"
"S010983"|433|"20130802"|2893|""|""|""|""|"Y"
"S009669"|533|"20130802"|10380|""|""|""|""|"Y"
"S011546"|441|"20130802"|3513|""|""|""|""|"Y"
"S009968"|2|"20130802"|0|""|""|""|""|"Y"
"S011731"|214|"20130802"|8306|""|""|""|""|"Y"
"S008840"|136|"20130802"|1000|""|""|""|""|"Y"
"S011580"|125|"20130802"|9995|""|""|""|""|"Y"
"S011299"|40|"20130802"|10000|""|""|""|""|"Y"
"S011299"|172|"20130802"|7220|""|""|""|""|"Y"
"S008750"|211|"20130802"|7740|""|""|""|""|"Y"
"S008532"|7|"20130802"|13000|""|""|""|""|"Y"
"S011118"|413|"20130802"|500|""|""|""|""|"Y"
"S011523"|655|"20130802"|9520|""|""|""|""|"Y"
"S010239"|655|"20130802"|8850|""|""|""|""|"Y"
"S011246"|377|"20130802"|500|""|""|""|""|"Y"
"S009070"|544|"20130802"|0|""|""|""|""|"Y"
"S010266"|340|"20130802"|2000|""|""|""|""|"Y"
"S008580"|2|"20130802"|4000|""|""|""|""|"Y"
"S008573"|508|"20130802"|2000|""|""|""|""|"Y"
"S010992"|322|"20130802"|9200|""|""|""|""|"Y"
"S012084"|655|"20130802"|9950|""|""|""|""|"Y"
"S010831"|593|"20130802"|8520|""|""|""|""|"Y"
"S011707"|261|"20130802"|9150|""|""|""|""|"Y"
"S009459"|339|"20130802"|1000|""|""|""|""|"Y"
"S002788"|101|"20130802"|9000|""|""|""|""|"Y"
"S008079"|61|"20130802"|7250|"10%"|""|""|"10% academic scholarship towards day fee"|"Y"
"S010173"|655|"20130802"|8850|""|""|""|""|"Y"
"S012118"|107|"20130802"|2000|""|""|""|""|"Y"
"S011160"|593|"20130802"|8500|""|""|""|""|"Y"
"S009103"|136|"20130802"|1000|""|""|""|""|"Y"
"S010999"|17|"20130802"|980|""|""|""|""|"Y"
"S009476"|652|"20130802"|1000|""|""|""|""|"Y"
"S011067"|247|"20130802"|1250|""|""|""|""|"Y"
"S011404"|545|"20130802"|4595|""|""|""|""|"Y"
"S011440"|377|"20130803"|1000|""|""|""|""|"Y"
"S011716"|306|"20130803"|9985|""|""|""|""|"Y"
"S010165"|101|"20130803"|9000|""|""|""|""|"Y"
"S011887"|576|"20130803"|1000|""|""|""|""|"Y"
"S010003"|11|"20130803"|0|""|""|""|""|"Y"
"S007557"|58|"20130803"|9755|""|""|""|""|"Y"
"S011585"|643|"20130803"|9150|""|""|""|""|"Y"
"S012177"|377|"20130803"|1000|""|""|""|""|"Y"
"S009264"|323|"20130803"|7704|""|""|""|""|"Y"
"S011268"|340|"20130803"|2100|""|""|""|""|"Y"
"S010866"|250|"20130803"|9499|""|""|""|""|"Y"
"S010962"|442|"20130803"|1480|""|""|""|""|"Y"
"S009323"|7|"20130803"|13000|""|""|""|""|"Y"
"S011394"|306|"20130803"|11025|""|""|""|""|"Y"
"S011512"|55|"20130802"|1970|""|""|""|""|"Y"
"S011576"|40|"20130802"|10000|""|""|""|""|"Y"
"S008864"|545|"20130802"|8050|""|""|""|""|"Y"
"S000599"|655|"20130802"|8850|""|""|""|""|"Y"
"S009025"|291|"20130802"|4230|""|""|""|""|"Y"
"S011674"|381|"20130802"|10615|""|""|""|""|"Y"
"S009655"|7|"20130802"|13000|""|""|""|""|"Y"
"S011021"|58|"20130802"|10050|""|""|""|""|"Y"
"S010857"|18|"20130802"|9735|""|""|""|""|"Y"
"S009175"|454|"20130802"|0|""|""|""|""|"N"
"S011575"|381|"20130802"|10615|""|""|""|""|"Y"
"S010062"|7|"20130802"|13000|""|""|""|""|"Y"
"S012055"|140|"20130802"|10320|""|""|""|""|"Y"
"S008561"|1|"20130803"|10350|""|""|""|""|"Y"
"S008896"|110|"20130802"|10557|""|""|""|""|"Y"
"S007262"|517|"20130802"|1060|""|""|""|""|"Y"
"S009956"|58|"20130802"|9755|""|""|""|""|"Y"
"S011590"|40|"20130802"|10000|""|""|""|""|"Y"
"S010887"|400|"20130802"|970|""|""|""|""|"Y"
"S010100"|454|"20130802"|0|""|""|""|""|"N"
"S009601"|7|"20130802"|13000|""|""|""|""|"Y"
"S010261"|274|"20130802"|9000|""|""|""|""|"Y"
"S005253"|377|"20130802"|1000|""|""|""|""|"Y"
"S010094"|3|"20130802"|9665|""|""|""|""|"Y"
"S011714"|554|"20130802"|2000|""|""|""|""|"Y"
"S009265"|340|"20130802"|2100|""|""|""|""|"Y"
"S010074"|323|"20130802"|7704|""|""|""|""|"Y"
"S006121"|435|"20130802"|14574|""|""|""|""|"Y"
"S009627"|2|"20130802"|4000|""|""|""|""|"Y"
"S004905"|20|"20130802"|7863|""|""|""|""|"Y"
"S011109"|101|"20130802"|9000|""|""|""|""|"Y"
"S010227"|457|"20130802"|8500|""|""|""|""|"Y"
"S008671"|457|"20130802"|8500|""|""|""|""|"Y"
"S011247"|472|"20130802"|9395|""|""|""|""|"Y"
"S012091"|575|"20130802"|7000|""|""|""|""|"Y"
"S008567"|655|"20130802"|9520|""|""|""|""|"Y"
"S008795"|574|"20130802"|1000|""|""|""|""|"Y"
"S009647"|687|"20130802"|2500|""|""|""|""|"Y"
"S010275"|197|"20130802"|8645|""|""|""|""|"Y"
"S009548"|130|"20130802"|1000|""|""|""|""|"Y"
"S009715"|211|"20130802"|7637|""|""|""|""|"Y"
"S007202"|4|"20130802"|11000|""|""|""|""|"Y"
"S009755"|16|"20130802"|3000|""|""|""|""|"Y"
"S009317"|7|"20130802"|13000|""|""|""|""|"Y"
"S011842"|501|"20130802"|5000|""|""|""|""|"Y"
"S011154"|182|"20130802"|500|""|""|""|""|"Y"
"S009013"|465|"20130802"|9380|""|""|""|""|"Y"
"S003047"|13|"20130802"|3777|""|""|""|""|"Y"
"S010993"|394|"20130802"|8982|""|""|""|""|"Y"
"S011553"|101|"20130803"|9000|""|""|""|""|"Y"
"S010939"|124|"20130802"|1000|""|""|""|""|"Y"
"S010939"|172|"20130802"|3660|""|""|""|""|"Y"
"S009390"|58|"20130802"|9755|""|""|""|""|"Y"
"S008288"|103|"20130802"|8867|"10%"|""|""|"Maths Scholarship - 10% off boarding"|"Y"
"S009793"|13|"20130802"|3777|"35%"|""|"AA00020"|"20% academic + 15% music towards tuition fees"|"Y"
"S011794"|419|"20130802"|13010|""|""|""|""|"Y"
"S011393"|381|"20130802"|10615|""|""|""|""|"Y"
"S012191"|655|"20130802"|9950|""|""|""|""|"Y"
"S009128"|247|"20130802"|1250|""|""|""|""|"Y"
"S010105"|20|"20130802"|7863|""|""|""|""|"Y"
"S012086"|28|"20130802"|1000|""|""|""|""|"Y"
"S005761"|17|"20130802"|4380|""|""|""|""|"Y"
"S010133"|423|"20130802"|915|""|""|""|""|"Y"
"S005267"|11|"20130802"|9795|""|""|""|""|"Y"
"S010876"|17|"20130802"|980|""|""|""|""|"Y"
"S011701"|101|"20130802"|9000|""|""|""|""|"Y"
"S010189"|88|"20130802"|1700|""|""|""|""|"Y"
"S009917"|599|"20130802"|0|""|""|""|""|"Y"
"S011601"|655|"20130802"|9520|""|""|""|""|"Y"
"S010158"|599|"20130802"|2500|""|""|""|""|"Y"
"S010124"|442|"20130802"|1480|""|""|""|""|"Y"
"S011875"|214|"20130802"|10890|""|""|""|""|"Y"
"S008255"|21|"20130802"|15000|""|""|""|""|"Y"
"S002356"|575|"20130802"|7000|""|""|""|""|"Y"
"S008624"|20|"20130802"|7863|""|""|""|""|"Y"
"S011352"|576|"20130802"|1000|""|""|""|""|"Y"
"S009839"|101|"20130803"|9000|""|""|""|""|"Y"
"S009637"|452|"20130803"|450|""|""|""|""|"Y"
"S011524"|58|"20130803"|10050|""|""|""|""|"Y"
"S010029"|345|"20130803"|10890|""|""|""|""|"Y"
"S010030"|16|"20130803"|8000|""|""|""|""|"Y"
"S011616"|101|"20130803"|9000|""|""|""|""|"Y"
"S008894"|110|"20130803"|10257|""|""|""|""|"Y"
"S008897"|110|"20130803"|10557|""|""|""|""|"Y"
"S008702"|11|"20130803"|9795|""|""|""|""|"Y"
"S011065"|65|"20130803"|1050|""|""|""|""|"Y"
"S011019"|507|"20130803"|1000|""|""|""|""|"Y"
"S010016"|20|"20130803"|7863|""|""|""|""|"Y"
"S011725"|52|"20130803"|2100|""|""|""|""|"Y"
"S006246"|22|"20130803"|10143|""|""|""|""|"Y"
"S009840"|302|"20130803"|2000|""|""|""|""|"Y"
"S011798"|245|"20130803"|1000|""|""|""|""|"Y"
"S010235"|58|"20130803"|9755|""|""|""|""|"Y"
"S008421"|457|"20130803"|8150|"10%"|""|""|""|"Y"
"S010177"|250|"20130803"|9499|""|""|""|""|"Y"
"S005825"|325|"20130803"|19175|""|""|""|""|"Y"
"S010257"|694|"20130803"|395|""|""|""|""|"Y"
"S030280"|55|"20130907"|2066|""|""|""|""|"Y"
"S009973"|16|"20130704"|3000|""|""|""|""|"Y"
"S030185"|464|"20130916"|8660|""|""|"AA00007"|"student will start school after half term in Nov 2013"|"Y"
"S009357"|21|"20130923"|15500|""|""|""|""|"Y"
"S032723"|404|"20150225"|3300|""|"20150225162706"|""|""|"Y"
"S011239"|110|"20130805"|10557|""|""|""|"Bill 50% of the normal commission, split with another agent"|"Y"
"S011278"|130|"20130928"|1000|""|""|""|""|"Y"
"S005373"|6|"20131001"|3000|"10%"|""|""|"10% music scholarship"|"Y"
"S010272"|655|"20131001"|9520|"5%"|""|""|"5% music scholarship"|"Y"
"S010006"|4|"20131001"|9225|"10%"|""|""|"10% music scholarship"|"Y"
"S003763"|549|"20131001"|4700|""|""|""|"Honourary Scholarship"|"Y"
"S009625"|4|"20131001"|9225|"10%"|""|""|"10% Music Scholarship, free lessons for piano & viola"|"Y"
"S006270"|4|"20131001"|10560|"0"|""|""|""|"Y"
"S009640"|12|"20131001"|1000|"10%"|""|""|"10% music scholarship and free music lesson on 2 instruments"|"Y"
"S009704"|7|"20131001"|14000|"0"|""|""|""|"Y"
"S012457"|419|"20131002"|1150|""|""|""|""|"Y"
"S010840"|313|"20130803"|5000|"0"|""|"AA00007"|"no money term"|"Y"
"S030398"|575|"20131003"|7000|""|""|"AA00007"|"will join after half term on 3 Nov 2013"|"Y"
"S030209"|55|"20131018"|4906|""|""|""|""|"Y"
"S012036"|670|"20131021"|0|""|""|""|"Eva's summer course placement - Summer 2013"|"Y"
"S031394"|423|"20140523"|750|""|"20140523175046"|""|""|"Y"
"S030402"|101|"20131030"|9000|""|""|""|""|"Y"
"S030266"|10|"20131107"|10870|""|""|""|""|"Y"
"S030497"|130|"20131112"|1000|""|""|""|""|"Y"
"S009585"|12|"20140526"|12879|""|"20140526182122"|""|""|"Y"
"S030309"|455|"20131023"|4500|""|""|"AA00002"|""|"Y"
"S007890"|674|"20131114"|500|""|""|""|""|"Y"
"S030820"|655|"20140530"|9950|""|"20140530170708"|""|""|"Y"
"S031341"|214|"20140605"|11285|""|"20140605102823"|""|""|"Y"
"S031295"|98|"20140611"|2400|""|"20140611112510"|""|""|"Y"
"S012010"|455|"20131115"|4500|""|""|""|""|"Y"
"S030607"|380|"20131111"|3000|""|""|""|""|"Y"
"S010037"|687|"20131118"|2500|""|""|""|""|"Y"
"S011938"|20|"20131120"|8064|""|""|""|""|"Y"
"S011693"|101|"20140614"|9000|""|"20140614135830"|""|""|"Y"
"S010249"|3|"20131121"|9995|""|""|""|""|"Y"
"S030234"|251|"20131121"|9308|""|""|""|""|"Y"
"S011617"|475|"20131122"|2500|""|""|""|""|"Y"
"S012368"|20|"20131122"|8064|""|""|""|""|"Y"
"S009972"|670|"20140618"|300|""|"20140618182644"|""|""|"Y"
"S007208"|431|"20131123"|2500|"10%"|""|"AA00007"|"10% of tuition fee"|"Y"
"S005168"|3|"20131123"|9995|""|""|""|""|"Y"
"S012446"|413|"20131123"|500|""|""|""|""|"Y"
"S011528"|11|"20140621"|10140|""|"20140621130701"|""|""|"Y"
"S031465"|340|"20140625"|2000|""|"20140625135030"|""|""|"Y"
"S030598"|250|"20131123"|9912|""|""|""|""|"Y"
"S012361"|457|"20131123"|8840|""|""|""|""|"Y"
"S012530"|20|"20131121"|8064|""|""|"AA00002"|""|"Y"
"S008215"|6|"20131123"|1000|"5%"|""|"AA00002"|"5% of full boarding fee"|"Y"
"S030580"|251|"20131115"|9308|"10%"|""|"AA00002"|"10% of full boarding fee"|"Y"
"S010861"|154|"20131125"|12346|""|""|""|""|"Y"
"S006434"|413|"20131126"|500|""|""|""|""|"Y"
"S012570"|593|"20131127"|8500|""|""|""|""|"Y"
"S011942"|380|"20131127"|3000|""|""|""|"DP sent"|"Y"
"S030625"|419|"20131127"|1150|""|""|""|""|"Y"
"S030721"|213|"20131128"|2500|""|""|""|""|"Y"
"S011483"|103|"20131128"|9275|""|""|""|""|"Y"
"S031515"|268|"20140626"|3000|""|"20140626161242"|""|""|"Y"
"S031252"|336|"20140628"|1000|""|"20140628095508"|""|""|"Y"
"S006995"|3|"20131129"|9995|""|""|""|""|"Y"
"S010234"|3|"20131129"|9995|""|""|""|""|"Y"
"S012010"|3|"20131129"|9995|""|""|""|""|"Y"
"S030622"|251|"20131129"|9308|""|""|""|""|"Y"
"S012393"|13|"20131129"|3890|""|""|""|""|"Y"
"S030301"|3|"20131129"|9995|""|""|""|""|"Y"
"S012466"|472|"20131129"|900|""|""|""|""|"Y"
"S030469"|274|"20131129"|10000|""|""|""|""|"Y"
"S001973"|154|"20131129"|12346|""|""|""|""|"Y"
"S011141"|3|"20131130"|9995|""|""|""|""|"Y"
"S012487"|11|"20131130"|10140|""|""|""|""|"Y"
"S011522"|3|"20131130"|9995|""|""|""|""|"Y"
"S011963"|3|"20131130"|9995|""|""|""|""|"Y"
"S007990"|3|"20131130"|9995|""|""|""|""|"Y"
"S012549"|13|"20131130"|3890|""|""|""|""|"Y"
"S012466"|150|"20131202"|900|""|""|""|""|"Y"
"S030465"|55|"20131202"|4906|""|""|""|""|"Y"
"S011482"|103|"20131128"|9275|"10%"|""|"AA00002"|"10% Maths (Boarding) Scholarship of boarding element only"|"Y"
"S012113"|251|"20131203"|9308|""|""|""|""|"Y"
"S012651"|3|"20131203"|9995|""|""|""|""|"Y"
"S031395"|423|"20140523"|750|""|"20140523175107"|""|""|"Y"
"S011448"|687|"20131204"|2500|""|""|""|""|"Y"
"S012511"|533|"20131204"|11745|""|""|""|""|"Y"
"S008057"|16|"20131204"|3000|""|""|""|""|"Y"
"S012163"|12|"20131204"|12879|""|""|""|""|"Y"
"S004785"|285|"20140526"|15770|""|"20140526191301"|""|""|"Y"
"S009667"|21|"20131204"|15500|""|""|"AA00019"|""|"Y"
"S009338"|13|"20131204"|3890|""|""|""|""|"Y"
"S030311"|251|"20131204"|9308|""|""|""|""|"Y"
"S011459"|533|"20131204"|11745|""|""|""|""|"Y"
"S012234"|313|"20140530"|5000|""|"20140530182043"|""|""|"Y"
"S031310"|101|"20140606"|3890|""|"20140606182607"|""|""|"Y"
"S012215"|533|"20131205"|11745|"10%"|""|"AA00029"|"p paid deposit direct to the school"|"Y"
"S030283"|533|"20131205"|11745|""|""|""|""|"Y"
"S008157"|22|"20131205"|10523|""|""|""|""|"Y"
"S030416"|655|"20131205"|9950|""|""|""|""|"Y"
"S011929"|13|"20131205"|3890|""|""|""|""|"Y"
"S011910"|4|"20131205"|13000|""|""|""|""|"Y"
"S011227"|533|"20131205"|11745|""|""|""|""|"Y"
"S010184"|16|"20131205"|3000|""|""|""|""|"Y"
"S031947"|323|"20141114"|8570|""|"20141114132619"|""|""|"Y"
"S030552"|322|"20131205"|9776|""|""|""|""|"Y"
"S008649"|322|"20131205"|9776|"20%"|""|""|"20% scholarship of the boarding fee (sch did not mention what kind)"|"Y"
"S011424"|21|"20131205"|15000|""|""|""|""|"Y"
"S012343"|251|"20131205"|8950|""|""|""|""|"Y"
"S011640"|20|"20131205"|8064|""|""|""|""|"Y"
"S009805"|12|"20131206"|12879|""|""|""|""|"Y"
"S012016"|573|"20131206"|11180|""|""|""|""|"Y"
"S011780"|20|"20141115"|8370|""|"20141115190637"|""|""|"Y"
"S012000"|13|"20131206"|3890|""|""|""|""|"Y"
"S008980"|6|"20131206"|14000|""|""|""|""|"Y"
"S007201"|533|"20131206"|11745|""|""|""|""|"Y"
"S012472"|687|"20131206"|2500|""|""|""|""|"Y"
"S010863"|345|"20131206"|11235|""|""|""|""|"Y"
"S012586"|20|"20131206"|8064|""|""|""|""|"Y"
"S007219"|21|"20131206"|15500|""|""|""|""|"Y"
"S012306"|140|"20131206"|10320|""|""|""|""|"Y"
"S012664"|533|"20131206"|11745|""|""|""|""|"Y"
"S009901"|380|"20131206"|3000|""|""|""|""|"Y"
"S011797"|381|"20131206"|11180|""|""|""|""|"Y"
"S012316"|687|"20131206"|2500|""|""|""|""|"Y"
"S012282"|9|"20131206"|10340|""|""|""|""|"Y"
"S008018"|533|"20131206"|11745|"10%"|""|""|"Academic Scholarship 10% of Full Boarding Fee"|"Y"
"S006798"|533|"20131206"|11745|""|""|""|""|"Y"
"S011625"|21|"20131206"|15500|""|""|""|""|"Y"
"S030476"|13|"20131206"|3890|""|""|""|""|"Y"
"S012297"|4|"20131206"|11500|"5%"|""|""|""|"Y"
"S030533"|381|"20131206"|11180|""|""|""|""|"Y"
"S011935"|213|"20140611"|2500|""|"20140611134705"|""|""|"Y"
"S011993"|687|"20131206"|2500|""|""|""|""|"Y"
"S011828"|21|"20131206"|15500|""|""|""|""|"Y"
"S012536"|16|"20131206"|3000|""|""|""|""|"Y"
"S010878"|345|"20131206"|11235|"10%"|""|""|""|"Y"
"S005036"|13|"20131206"|3890|""|""|""|""|"Y"
"S012667"|13|"20131206"|3890|""|""|"AA00002"|""|"Y"
"S007705"|13|"20131207"|3890|""|""|""|""|"Y"
"S031108"|286|"20140614"|5000|""|"20140614154729"|""|""|"Y"
"S030278"|21|"20131207"|15500|"1000"|""|"AA00020"|"Expressive Arts (Music) Scholarship GBP1000 per annum and fee tuition on 2 instruments"|"Y"
"S011009"|16|"20131207"|3000|""|""|""|""|"Y"
"S030308"|13|"20131207"|3890|""|""|""|""|"Y"
"S012103"|573|"20131207"|11180|""|""|""|""|"Y"
"S030389"|13|"20131207"|3890|""|""|""|""|"Y"
"S007824"|1|"20131207"|11180|""|""|""|""|"Y"
"S030183"|21|"20131207"|15500|""|""|""|""|"Y"
"S006610"|21|"20131207"|15500|""|""|""|""|"Y"
"S011624"|345|"20131207"|11235|""|""|""|""|"Y"
"S012002"|533|"20131207"|11745|""|""|""|""|"Y"
"S010012"|17|"20131209"|4580|""|""|""|""|"Y"
"S010034"|687|"20131209"|2500|""|""|""|""|"Y"
"S001408"|16|"20131209"|3000|""|""|""|""|"Y"
"S008413"|16|"20131209"|3000|""|""|""|""|"Y"
"S031108"|607|"20140619"|5000|""|"20140619093947"|""|""|"Y"
"S008153"|13|"20131209"|3890|""|""|""|""|"Y"
"S030534"|274|"20131209"|10000|""|""|""|""|"Y"
"S011770"|21|"20131209"|15500|""|""|""|""|"Y"
"S010920"|13|"20131209"|3890|""|""|""|""|"Y"
"S009182"|20|"20131209"|8064|""|""|""|""|"Y"
"S012371"|1|"20131209"|11180|""|""|""|""|"Y"
"S012345"|16|"20131209"|3000|""|""|""|""|"Y"
"S008520"|154|"20131209"|12346|""|""|""|""|"Y"
"S012455"|13|"20131209"|3890|""|""|""|""|"Y"
"S012432"|16|"20131209"|8000|""|""|""|""|"Y"
"S012539"|13|"20131209"|3890|""|""|""|""|"Y"
"S012537"|13|"20131209"|3890|""|""|""|""|"Y"
"S031412"|457|"20140523"|8240|""|"20140523180722"|""|""|"Y"
"S031412"|172|"20140526"|7920|""|"20140526200113"|""|""|"Y"
"S012272"|4|"20131210"|11500|"5%"|""|"AA00002"|"worth 5% of school fee (Birley scholarship)"|"Y"
"S012308"|687|"20131210"|2500|""|""|""|""|"Y"
"S012433"|543|"20131210"|2000|""|""|""|""|"Y"
"S012483"|16|"20131210"|3000|""|""|""|""|"Y"
"S030244"|4|"20131210"|13000|""|""|""|""|"Y"
"S030182"|3|"20131210"|9995|""|""|""|""|"Y"
"S012490"|302|"20131210"|2000|""|""|""|""|"Y"
"S012641"|441|"20131210"|3514|""|""|""|""|"Y"
"S012274"|10|"20131210"|12070|""|""|""|""|"Y"
"S030304"|687|"20131210"|2500|""|""|""|""|"Y"
"S007070"|687|"20131210"|2500|""|""|""|""|"Y"
"S008883"|13|"20131210"|3890|""|""|""|""|"Y"
"S011913"|16|"20131210"|3000|""|""|""|""|"Y"
"S012444"|16|"20131210"|3000|""|""|""|""|"Y"
"S012414"|13|"20131210"|3890|""|""|""|""|"Y"
"S011204"|687|"20131210"|2500|""|""|""|""|"Y"
"S009138"|13|"20131210"|3890|""|""|""|""|"Y"
"S030605"|50|"20131211"|5558|""|""|""|"Day place"|"Y"
"S006277"|533|"20131211"|11745|""|""|""|""|"Y"
"S009705"|16|"20131211"|3000|""|""|""|""|"Y"
"S012410"|16|"20131211"|3000|""|""|""|""|"Y"
"S011860"|16|"20131211"|3000|""|""|""|""|"Y"
"S008822"|16|"20131211"|3000|""|""|""|""|"Y"
"S012131"|377|"20131211"|1000|""|""|""|""|"Y"
"S031275"|670|"20140530"|300|""|"20140530185405"|""|""|"Y"
"S030529"|136|"20131211"|11420|""|""|""|""|"Y"
"S031340"|139|"20140607"|7580|""|"20140607094339"|""|""|"Y"
"S030538"|414|"20140611"|750|""|"20140611151131"|""|""|"Y"
"S008681"|13|"20131211"|3890|""|""|"AA00029"|""|"Y"
"S030521"|655|"20131211"|9950|""|""|""|""|"Y"
"S011869"|16|"20131211"|3000|""|""|""|""|"Y"
"S011696"|533|"20131211"|11745|""|""|""|""|"Y"
"S030452"|322|"20131211"|9568|""|""|""|""|"Y"
"S009260"|21|"20131212"|15500|""|""|""|""|"Y"
"S012383"|7|"20131212"|13000|""|""|""|""|"Y"
"S009938"|7|"20131212"|13000|""|""|""|""|"Y"
"S009804"|687|"20131212"|2500|""|""|""|""|"Y"
"S030331"|575|"20131212"|7000|""|""|""|""|"Y"
"S030547"|380|"20131212"|3000|""|""|""|""|"Y"
"S030424"|17|"20131212"|4580|""|""|""|""|"Y"
"S011778"|7|"20131212"|13000|""|""|""|""|"Y"
"S012075"|2|"20131212"|5000|"1000"|""|""|""|"Y"
"S012632"|11|"20131213"|10140|""|""|""|""|"Y"
"S030213"|136|"20131213"|11420|""|""|""|""|"Y"
"S012281"|197|"20131213"|9188|""|""|""|""|"Y"
"S012493"|577|"20131213"|4000|""|""|""|""|"Y"
"S011119"|543|"20131213"|2000|""|""|""|""|"Y"
"S030480"|17|"20131213"|4580|""|""|""|""|"Y"
"S012146"|88|"20131213"|1700|""|""|""|""|"Y"
"S030552"|380|"20131213"|3000|""|""|""|""|"Y"
"S030354"|2|"20131213"|5000|""|""|""|""|"Y"
"S030324"|3|"20131213"|9995|""|""|""|""|"Y"
"S030282"|3|"20131213"|9995|""|""|""|""|"Y"
"S030551"|29|"20131213"|4000|""|""|""|""|"Y"
"S012105"|50|"20131214"|9400|""|""|""|""|"Y"
"S009822"|11|"20131214"|10140|""|""|""|""|"Y"
"S012515"|7|"20131214"|13000|""|""|""|""|"Y"
"S012209"|7|"20131214"|13000|""|""|""|""|"Y"
"S030392"|11|"20131214"|10140|""|""|""|""|"Y"
"S012373"|687|"20131216"|2500|""|""|""|""|"Y"
"S010257"|16|"20131216"|3000|""|""|""|""|"Y"
"S011245"|11|"20131216"|10140|""|""|""|""|"Y"
"S011517"|11|"20131216"|10140|""|""|""|""|"Y"
"S012251"|441|"20131216"|3500|""|""|""|""|"Y"
"S006269"|7|"20131217"|13000|""|""|""|""|"Y"
"S012334"|136|"20131214"|11420|""|""|"AA00002"|""|"Y"
"S030768"|381|"20131217"|10329|""|""|""|""|"Y"
"S011515"|7|"20131217"|13000|""|""|""|""|"Y"
"S011947"|17|"20131217"|4580|""|""|""|""|"Y"
"S011594"|29|"20131217"|4000|""|""|""|""|"Y"
"S011666"|322|"20131218"|9776|""|""|""|""|"Y"
"S008831"|11|"20131218"|10140|""|""|""|""|"Y"
"S030611"|150|"20131218"|900|""|""|""|""|"Y"
"S031516"|435|"20140523"|300|""|"20140523190847"|""|""|"Y"
"S006457"|103|"20131218"|9759|"10"|""|"AA00020"|"10% Maths and Science (Boarding) Scholarship - 10% (ten per cent) from the boarding of the element of the fees."|"Y"
"S030645"|154|"20131218"|12346|""|""|""|""|"Y"
"S011376"|3|"20131218"|9995|""|""|""|""|"Y"
"S011331"|312|"20131218"|1000|""|""|""|""|"Y"
"S012649"|11|"20131218"|10140|""|""|""|""|"Y"
"S030229"|17|"20131218"|4580|""|""|""|""|"Y"
"S010026"|11|"20141101"|9420|""|"20141101232916"|""|""|"Y"
"S031243"|522|"20140527"|9900|""|"20140527094647"|""|""|"Y"
"S011098"|17|"20131218"|4580|""|""|""|""|"Y"
"S031274"|670|"20140530"|300|""|"20140530185610"|""|""|"Y"
"S012465"|29|"20131219"|4000|""|""|""|""|"Y"
"S030647"|59|"20131219"|2000|""|""|""|""|"Y"
"S011944"|6|"20131219"|14000|""|""|""|""|"Y"
"S030461"|16|"20131219"|3000|""|""|""|""|"Y"
