"aa_id"|"infotype"|"info"|"lastupdate"|"staffid"|"remarks"
"S033952"|"English Standard"|"average"|"20160116102827"|"AA00011"|""
"S033952"|"Interests / Hobbies"|"sports, science, tennis"|"20160116102850"|"AA00011"|""
"S033952"|"Special Talents"|"sports"|"20160116102901"|"AA00011"|""
"S033956"|"Guardian in UK"|"relatives live in Leeds"|"20160116141303"|"AA00011"|""
"S033956"|"Interests / Hobbies"|"football"|"20160116141311"|"AA00011"|""
"S033956"|"Location Preference"|"near Leeds"|"20160116141321"|"AA00011"|""
"S031481"|"English Standard"|"excellent"|"20160116161316"|"AA00011"|""
"S031481"|"Interests / Hobbies"|"learning languages, reading, travelling"|"20160116161338"|"AA00011"|""
"S031481"|"Character"|"confident, self motivated, adaptable"|"20160116161357"|"AA00011"|""
"S031481"|"Relatives / Friends Studying in UK"|"brothers"|"20160116161410"|"AA00011"|""
"S031481"|"Relatives / Friends act as Guardian in UK"|"brother"|"20160116161425"|"AA00011"|""
"S031481"|"Preferred School Type"|"girls boarding school, co-ed boarding school"|"20160116161448"|"AA00011"|""
"S033961"|"Work in Government"|"N"|"20160118155009"|"AA00038"|""
"S031481"|"Reasons to Study in UK"|"to expose to different cultures and prepare for university path"|"20160116161557"|"AA00011"|""
"S031481"|"School Preferred"|"Badminton, Chletenham Girls School, Sevenoaks, Brighton"|"20160116161655"|"AA00011"|""
"S033961"|"School Preferred"|"Uppingham School"|"20160118155009"|"AA00038"|""
"S033962"|"Work in Government"|"N"|"20160118155009"|"AA00038"|""
"S033962"|"English Standard"|"AVERAGE"|"20160118155009"|"AA00038"|""
"S033962"|"Learning Difficulties"|"N"|"20160118155009"|"AA00038"|""
"S033962"|"Studying in UK"|"N"|"20160118155009"|"AA00038"|""
"S033962"|"Guardian Type"|"N"|"20160118155009"|"AA00038"|""
"S033978"|"Studying in UK"|"N"|"20160119100241"|"AA00038"|""
"S033978"|"Guardian Type"|"N"|"20160119100241"|"AA00038"|""
"S033978"|"Preferred School Type"|"NO PREFERENCE"|"20160119100241"|"AA00038"|""
"S033996"|"English Standard"|"ABOVE AVERAGE"|"20160119100953"|"AA00038"|""
"S033996"|"Interests / Hobbies"|"sports particularly tennis and basketball, movies, technology"|"20160119100953"|"AA00038"|""
"S033996"|"Character"|"Cheerful, positive, helpful and friendly"|"20160119100953"|"AA00038"|""
"S033996"|"Studying in UK"|"N"|"20160119100953"|"AA00038"|""
"S033996"|"Guardian Type"|"N"|"20160119100953"|"AA00038"|""
"S033996"|"Location Preference"|"London or nearby"|"20160119100953"|"AA00038"|""
"S033996"|"Preferred School Type"|"CO-ED"|"20160119100953"|"AA00038"|""
"S033996"|"Max Budget per Term"|"Open"|"20160119100953"|"AA00038"|""
"S033996"|"Religion Requirement"|"Nil"|"20160119100953"|"AA00038"|""
"S033996"|"School Preferred"|"To be discussed"|"20160119100953"|"AA00038"|""
"S033996"|"Reasons to Study in UK"|"Plan to study 2 years in UK before entering into university so that can concentrate more on the study and get prepared for university life in UK"|"20160119100953"|"AA00038"|""
"S033969"|"English Standard"|"Excellent"|"20160123101630"|"AA00038"|""
"S033965"|"Interests / Hobbies"|"St. Catherine Guildford, St. Mary Calne, Cheltenham Ladies College, Badminton School, Headington, Benenden School"|"20160120152142"|"AA00011"|""
"S033971"|"Work in Government"|"N"|"20160121132711"|"AA00038"|""
"S033971"|"English Standard"|"EXCELLENT"|"20160121132711"|"AA00038"|""
"S033971"|"Interests / Hobbies"|"Reading, singing, badminton."|"20160121132711"|"AA00038"|""
"S033971"|"Character"|"Sociable and creative, like to learn by inquiry"|"20160121132711"|"AA00038"|""
"S033971"|"Learning Difficulties"|"N"|"20160121132711"|"AA00038"|""
"S033971"|"Studying in UK"|"Y"|"20160121132711"|"AA00038"|""
"S033971"|"Studying in UK School"|"her two brothers"|"20160121132711"|"AA00038"|""
"S033971"|"Guardian Type"|"N"|"20160121132711"|"AA00038"|""
"S033971"|"Location Preference"|"England"|"20160121132711"|"AA00038"|""
"S033971"|"Preferred School Type"|"CO-ED"|"20160121132711"|"AA00038"|""
"S033971"|"Max Budget per Term"|"11000 per term"|"20160121132711"|"AA00038"|""
"S033971"|"Religion Requirement"|"Anglican"|"20160121132711"|"AA00038"|""
"S033971"|"Reasons to Study in UK"|"We are British citizen and our sons are also studying in England. Winnie wants to have a more creative environment for studying."|"20160121132711"|"AA00038"|""
"S034057"|"Work in Government"|"N"|"20160123093922"|"AA00038"|""
"S033969"|"Interests / Hobbies"|"Chess,Hiking"|"20160123101643"|"AA00038"|""
"S034057"|"English Standard"|"AVERAGE"|"20160123093922"|"AA00038"|""
"S034057"|"Interests / Hobbies"|"tennis, athletics, cello"|"20160123093922"|"AA00038"|""
"S034057"|"Character"|"outgoing"|"20160123093922"|"AA00038"|""
"S034057"|"Learning Difficulties"|"N"|"20160123093922"|"AA00038"|""
"S034057"|"Studying in UK"|"N"|"20160123093922"|"AA00038"|""
"S034057"|"Guardian Type"|"N"|"20160123093922"|"AA00038"|""
"S034057"|"Preferred School Type"|"GIRLS"|"20160123093922"|"AA00038"|""
"S034057"|"Religion Requirement"|"Church of England"|"20160123093922"|"AA00038"|""
"S034057"|"School Preferred"|"Headington, St Swithun's, Sevenoaks, King's School"|"20160123093922"|"AA00038"|""
"S034000"|"Interests / Hobbies"|"swimming, piano"|"20160201164749"|"AA00011"|""
"S033517"|"Relatives / Friends Studying in UK"|"yes. University"|"20160202152210"|"AA00044"|""
"S033969"|"Preferred School Type"|"Co-ed"|"20160123101849"|"AA00038"|""
"S034025"|"Work in Government"|"Y"|"20160203103501"|"AA00011"|""
"S034025"|"English Standard"|"ABOVE AVERAGE"|"20160203103501"|"AA00011"|""
"S034025"|"Interests / Hobbies"|"playing clarinet, stargazing, philosophy"|"20160203103501"|"AA00011"|""
"S033969"|"Relatives / Friends Studying in UK"|"Nottingham"|"20160123102522"|"AA00038"|""
"S033968"|"English Standard"|"above average"|"20160123102521"|"AA00011"|""
"S034025"|"Character"|"outgoing, quick learner, easy-going"|"20160203103501"|"AA00011"|""
"S033968"|"Interests / Hobbies"|"singing, reading"|"20160123102549"|"AA00011"|""
"S033968"|"Character"|"silent"|"20160123102556"|"AA00011"|""
"S034025"|"Learning Difficulties"|"N"|"20160203103501"|"AA00011"|""
"S033968"|"Special Talents"|"singing, proper English pronounciation"|"20160123102635"|"AA00011"|""
"S033968"|"Preferred School Type"|"girls"|"20160123102721"|"AA00011"|""
"S034025"|"Studying in UK"|"Y"|"20160203103501"|"AA00011"|""
"S033972"|"Interests / Hobbies"|"piano, drawing, tennis, Yado"|"20160123113941"|"AA00011"|""
"S033972"|"English Standard"|"weak"|"20160123114007"|"AA00011"|""
"S033972"|"Character"|"pleasant"|"20160123114015"|"AA00011"|""
"S033973"|"English Standard"|"Average"|"20160123114953"|"AA00038"|""
"S033973"|"Interests / Hobbies"|"Maths, Science, Tennis,Piano"|"20160123115020"|"AA00038"|""
"S033973"|"Character"|"Outgoing,Willing to Accepy Challenge"|"20160123115045"|"AA00038"|""
"S033973"|"Relatives / Friends Studying in UK"|"Yes,Manchester"|"20160123115101"|"AA00038"|""
"S033973"|"School Preferred"|"Brighton"|"20160123115129"|"AA00038"|""
"S033975"|"English Standard"|"above average"|"20160123142606"|"AA00011"|""
"S033975"|"Interests / Hobbies"|"music (violin & piano)"|"20160123142623"|"AA00011"|""
"S033975"|"Character"|"quiet, positive"|"20160123142633"|"AA00011"|""
"S033975"|"Relatives / Friends Studying in UK"|"Yes, Lodnon"|"20160123142646"|"AA00011"|""
"S034025"|"Guardian Type"|"Y"|"20160203103501"|"AA00011"|""
"S033975"|"Preferred School Type"|"girls"|"20160123143011"|"AA00011"|""
"S033975"|"School Preferred"|"Haberdashers' Monmouth School for Girls"|"20160123143135"|"AA00011"|""
"S033975"|"Reasons to Study in UK"|"would like to further her university education in the UK"|"20160123143428"|"AA00011"|""
"S033976"|"English Standard"|"excellent"|"20160123144502"|"AA00011"|""
"S033976"|"Interests / Hobbies"|"French - HK Speech Festival Champion, fencing, golfing, swimming"|"20160123144540"|"AA00011"|""
"S033976"|"Character"|"outgoing, take initiative"|"20160123144558"|"AA00011"|""
"S033976"|"Other Requirement"|"boarding facility"|"20160123144630"|"AA00011"|""
"S033976"|"School Preferred"|"Harrow, Uppingham"|"20160123144650"|"AA00011"|""
"S033976"|"School Applied Before"|"Eton"|"20160123144708"|"AA00011"|""
"S033976"|"Reasons to Study in UK"|"His father has Uppingham alumni and was graduated from Cambridge Medical School.  Cheng would like to follow his father footsteps."|"20160123144814"|"AA00011"|""
"S033969"|"Character"|"Humble and Modest"|"20160123163852"|"AA00038"|""
"S034025"|"Preferred School Type"|"NO PREFERENCE"|"20160203103501"|"AA00011"|""
"S033969"|"Other Requirement"|"Environment where student are well behaved"|"20160123164144"|"AA00038"|""
"S033969"|"Max Budget per Term"|"To Be Advised"|"20160123170118"|"AA00007"|""
"S033969"|"Reasons to Study in UK"|"Wanted to pursue A-level"|"20160123170141"|"AA00007"|""
"S033981"|"English Standard"|"above average"|"20160127144529"|"AA00011"|""
"S033981"|"Interests / Hobbies"|"swimming, badminton, karate, fitness"|"20160127144552"|"AA00011"|""
"S033981"|"Character"|"open"|"20160127144602"|"AA00011"|""
"S033981"|"Relatives / Friends Studying in UK"|"Yes, St. John College South Sea"|"20160127144625"|"AA00011"|""
"S033981"|"Location Preference"|"co-ed"|"20160127144638"|"AA00011"|""
"S033981"|"School Preferred"|"St. John College Southsea"|"20160127144657"|"AA00011"|""
"S033981"|"Reasons to Study in UK"|"wanted to study Law or Pychlolgy"|"20160127144741"|"AA00011"|""
"S033981"|"Special Talents"|"badminton, piano"|"20160127145028"|"AA00011"|""
"S033982"|"English Standard"|"excellent"|"20160127152202"|"AA00011"|""
"S033982"|"Interests / Hobbies"|"debating, badminton, softball, clarinet, analysing foreign exchange markets (and more)"|"20160127152333"|"AA00011"|""
"S033982"|"Character"|"outgoing yet disciplined, welcomes chanllenges and risk-taking"|"20160127152402"|"AA00011"|""
"S033982"|"Relatives / Friends Studying in UK"|"Yes, London (Westminster, Eton etc)"|"20160127152422"|"AA00011"|""
"S033982"|"Location Preference"|"Yes, preferably London"|"20160127152441"|"AA00011"|""
"S033982"|"School Preferred"|"Westminster, Tonbridge, Brighton, Concord, Harrow"|"20160127152512"|"AA00011"|""
"S033992"|"Preferred School Type"|"co-ed"|"20160130143606"|"AA00011"|""
"S033982"|"Reasons to Study in UK"|"planning to continue my tertiary education in the UK"|"20160127152536"|"AA00011"|""
"S033985"|"English Standard"|"excellent"|"20160127182642"|"AA00011"|""
"S033985"|"Interests / Hobbies"|"sports, music, arts, drama"|"20160127182701"|"AA00011"|""
"S033985"|"Character"|"outgoing"|"20160127182710"|"AA00011"|""
"S033985"|"Other Requirement"|"safe"|"20160127182733"|"AA00011"|""
"S033985"|"School Preferred"|"Schools offered summer programme"|"20160127182802"|"AA00011"|""
"S033985"|"Reasons to Study in UK"|"gain boarding experience"|"20160127182816"|"AA00011"|""
"S033986"|"English Standard"|"excellent"|"20160127183046"|"AA00011"|""
"S033986"|"Interests / Hobbies"|"sports, music, arts, drama"|"20160127183102"|"AA00011"|""
"S033986"|"Character"|"outgoing"|"20160127183110"|"AA00011"|""
"S033986"|"Preferred School Type"|"co-ed"|"20160127183119"|"AA00011"|""
"S033986"|"Other Requirement"|"safe"|"20160127183129"|"AA00011"|""
"S033986"|"School Preferred"|"Schools offered summer programme"|"20160127183148"|"AA00011"|""
"S033986"|"Reasons to Study in UK"|"gain boarding experience"|"20160127183214"|"AA00011"|""
"S034003"|"English Standard"|"ABOVE AVERAGE"|"20160128100323"|"AA00038"|""
"S034003"|"Interests / Hobbies"|"Music, swimming"|"20160128100323"|"AA00038"|""
"S034003"|"Learning Difficulties"|"N"|"20160128100323"|"AA00038"|""
"S034003"|"Studying in UK"|"Y"|"20160128100323"|"AA00038"|""
"S034003"|"Studying in UK School"|"Ex-classmates"|"20160128100323"|"AA00038"|""
"S034003"|"Guardian Type"|"N"|"20160128100323"|"AA00038"|""
"S034003"|"Preferred School Type"|"CO-ED"|"20160128100323"|"AA00038"|""
"S034003"|"Reasons to Study in UK"|"Better studying environment"|"20160128100323"|"AA00038"|""
"S033995"|"Work in Government"|"N"|"20160128100323"|"AA00038"|""
"S033995"|"English Standard"|"ABOVE AVERAGE"|"20160128100323"|"AA00038"|""
"S033995"|"Interests / Hobbies"|"Playing football, swimming, singing, reading"|"20160128100323"|"AA00038"|""
"S033995"|"Character"|"Open and friendly"|"20160128100323"|"AA00038"|""
"S033995"|"Learning Difficulties"|"N"|"20160128100323"|"AA00038"|""
"S033995"|"Studying in UK"|"Y"|"20160128100323"|"AA00038"|""
"S033995"|"Studying in UK School"|"First Cousin"|"20160128100323"|"AA00038"|""
"S033995"|"Guardian Type"|"N"|"20160128100323"|"AA00038"|""
"S033995"|"Location Preference"|"No preference"|"20160128100323"|"AA00038"|""
"S033995"|"Preferred School Type"|"CO-ED"|"20160128100323"|"AA00038"|""
"S033995"|"Reasons to Study in UK"|"We believe England provides the best learning environment for our son."|"20160128100323"|"AA00038"|""
"S033987"|"English Standard"|"Average"|"20160129162430"|"AA00038"|""
"S033987"|"Interests / Hobbies"|"To play saxphone"|"20160129162459"|"AA00038"|""
"S033987"|"Character"|"Out-going"|"20160129162517"|"AA00038"|""
"S033989"|"Work in Government"|"N"|"20160129181404"|"AA00038"|""
"S033989"|"English Standard"|"ABOVE AVERAGE"|"20160129181404"|"AA00038"|""
"S033989"|"Interests / Hobbies"|"Drama, Taekwondo"|"20160129181404"|"AA00038"|""
"S033989"|"Character"|"Sociable, pleasent"|"20160129181404"|"AA00038"|""
"S033989"|"Learning Difficulties"|"N"|"20160129181404"|"AA00038"|""
"S033989"|"Special Talents"|"leadership"|"20160129181404"|"AA00038"|""
"S033989"|"Studying in UK"|"Y"|"20160129181404"|"AA00038"|""
"S033989"|"Studying in UK School"|"Friends"|"20160129181404"|"AA00038"|""
"S033989"|"Guardian Type"|"N"|"20160129181404"|"AA00038"|""
"S034262"|"Work in Government"|"N"|"20160129182640"|"AA00038"|""
"S034262"|"English Standard"|"EXCELLENT"|"20160129182640"|"AA00038"|""
"S034262"|"Interests / Hobbies"|"RUGBY, FOOTBALL"|"20160129182640"|"AA00038"|""
"S034262"|"Character"|"OUTGOING"|"20160129182640"|"AA00038"|""
"S034262"|"Learning Difficulties"|"N"|"20160129182640"|"AA00038"|""
"S034262"|"Studying in UK"|"N"|"20160129182640"|"AA00038"|""
"S034262"|"Guardian Type"|"Y"|"20160129182640"|"AA00038"|""
"S034262"|"Preferred School Type"|"NO PREFERENCE"|"20160129182640"|"AA00038"|""
"S033988"|"Interests / Hobbies"|"Jazz drum, basketball, swimming, drawing"|"20160130102519"|"AA00044"|""
"S033988"|"Character"|"nice, pleasant"|"20160130102535"|"AA00044"|""
"S033988"|"Preferred School Type"|"Co-ed"|"20160130102600"|"AA00044"|""
"S033994"|"Work in Government"|"N"|"20160130102837"|"AA00044"|""
"S033994"|"English Standard"|"ABOVE AVERAGE"|"20160130102837"|"AA00044"|""
"S033994"|"Interests / Hobbies"|"Singing, swimming, playing violin"|"20160130102837"|"AA00044"|""
"S033994"|"Character"|"Pleasant"|"20160130102837"|"AA00044"|""
"S033994"|"Learning Difficulties"|"N"|"20160130102837"|"AA00044"|""
"S033994"|"Studying in UK"|"N"|"20160130102837"|"AA00044"|""
"S033994"|"Guardian Type"|"N"|"20160130102837"|"AA00044"|""
"S033994"|"Preferred School Type"|"NO PREFERENCE"|"20160130102837"|"AA00044"|""
"S033990"|"English Standard"|"excellent"|"20160130113821"|"AA00011"|""
"S033990"|"Interests / Hobbies"|"cello, cooking"|"20160130113843"|"AA00011"|""
"S033990"|"Character"|"silent"|"20160130113853"|"AA00011"|""
"S033991"|"Interests / Hobbies"|"baking"|"20160130140502"|"AA00011"|""
"S033991"|"Learning Difficulties"|"N"|"20160130140502"|"AA00011"|""
"S033991"|"Guardian Type"|"Y"|"20160130140502"|"AA00011"|""
"S033991"|"Guardian in UK"|"specified later"|"20160130140502"|"AA00011"|""
"S033992"|"English Standard"|"above average"|"20160130143213"|"AA00011"|""
"S034024"|"Interests / Hobbies"|"guitar, rowing, sailing, skiing, snow boarding, weng chung - martial arts"|"20160211111326"|"AA00011"|""
"S034000"|"Character"|"cheerful, quiet"|"20160201164807"|"AA00011"|""
"S033517"|"Interests / Hobbies"|"soccer, tennis, vocal, violin, oboe"|"20160202152255"|"AA00044"|""
"S033992"|"Character"|"introverted, independent"|"20160130143506"|"AA00011"|""
"S033992"|"Special Talents"|"fashion sense, online games"|"20160130143554"|"AA00011"|""
"S033992"|"Religion Requirement"|"Christian"|"20160130143621"|"AA00011"|""
"S033992"|"Reasons to Study in UK"|"learning English, widen horizon, explore self potential"|"20160130143827"|"AA00011"|""
"S033992"|"Interests / Hobbies"|"dressing, psychology, nutrition, gymnastic"|"20160130143942"|"AA00011"|""
"S033993"|"English Standard"|"excellent"|"20160130144855"|"AA00011"|""
"S033993"|"Interests / Hobbies"|"swimming, piano, gymnastics"|"20160130144922"|"AA00011"|""
"S033993"|"Location Preference"|"co-ed"|"20160130144936"|"AA00011"|""
"S033993"|"Character"|"outgoing"|"20160130145241"|"AA00011"|""
"S034025"|"Max Budget per Term"|"9000"|"20160203103501"|"AA00011"|""
"S034010"|"Work in Government"|"N"|"20160203104137"|"AA00011"|""
"S034010"|"English Standard"|"ABOVE AVERAGE"|"20160203104137"|"AA00011"|""
"S034010"|"Interests / Hobbies"|"Computer, jogging"|"20160203104137"|"AA00011"|""
"S034010"|"Character"|"Well balanced"|"20160203104137"|"AA00011"|""
"S034010"|"Learning Difficulties"|"N"|"20160203104137"|"AA00011"|""
"S034010"|"Studying in UK"|"N"|"20160203104137"|"AA00011"|""
"S034010"|"Guardian Type"|"N"|"20160203104137"|"AA00011"|""
"S034010"|"Location Preference"|"England"|"20160203104137"|"AA00011"|""
"S034010"|"Preferred School Type"|"CO-ED"|"20160203104137"|"AA00011"|""
"S034010"|"Other Requirement"|"Private boarding school"|"20160203104137"|"AA00011"|""
"S034010"|"Reasons to Study in UK"|"Frustrated with local education system"|"20160203104137"|"AA00011"|""
"S034004"|"English Standard"|"excellent"|"20160204100140"|"AA00011"|""
"S034004"|"Interests / Hobbies"|"arts & crafts, swimming, tennis"|"20160204100155"|"AA00011"|""
"S034004"|"Character"|"sociable, curious, loves to learn"|"20160204100230"|"AA00011"|""
"S034004"|"Relatives / Friends Studying in UK"|"Yes, Manchester"|"20160204100332"|"AA00011"|""
"S034004"|"Preferred School Type"|"co-ed"|"20160204100347"|"AA00011"|""
"S034004"|"School Preferred"|"Lady Eleanor Holles School, Wycombe Abbey School"|"20160204100415"|"AA00011"|""
"S034004"|"Reasons to Study in UK"|"Unsure about benefits of local education system or international schools in Hong Kong"|"20160204100441"|"AA00011"|""
"S034009"|"Work in Government"|"N"|"20160204101814"|"AA00011"|""
"S034009"|"English Standard"|"ABOVE AVERAGE"|"20160204101814"|"AA00011"|""
"S034024"|"Preferred School Type"|"co-ed"|"20160211111452"|"AA00011"|""
"S034024"|"Other Requirement"|"institution with strong prep for university esp. Med school"|"20160211111534"|"AA00011"|""
"S034009"|"Learning Difficulties"|"N"|"20160204101814"|"AA00011"|""
"S034024"|"Reasons to Study in UK"|"begin UK education to transition into UK university"|"20160211111606"|"AA00011"|""
