"aa_id"|"event"|"school_id"|"eventsubject"|"qualification"|"piece"|"composer"|"eventscore"|"offer"|"piority"|"lastupdate"|"staffid"|"remarks"
"S040024"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927105511"|"AA00078"|""
"S040025"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927105511"|"AA00078"|""
"S039943"|"TOP SCHOOLS 2021_VIRTUAL"|11|""|""|""|""|""|"Y"|0|"20210927105538"|"AA00069"|""
"S039856"|"TOP SCHOOLS 2021_VIRTUAL"|11|""|""|""|""|""|"Y"|0|"20210927105538"|"AA00069"|""
"S041079"|"TOP SCHOOLS 2021_VIRTUAL"|11|""|""|""|""|""|"Y"|0|"20210927105538"|"AA00069"|""
"S041540"|"TOP SCHOOLS 2021_VIRTUAL"|11|""|""|""|""|""|"Y"|0|"20210927105538"|"AA00069"|""
"S041384"|"TOP SCHOOLS 2021_VIRTUAL"|11|""|""|""|""|""|"Y"|0|"20210927105538"|"AA00069"|""
"S038710"|"TOP SCHOOLS 2021_VIRTUAL"|11|""|""|""|""|""|"Y"|0|"20210927105538"|"AA00069"|""
"S041879"|"TOP SCHOOLS 2021_VIRTUAL"|11|""|""|""|""|""|"Y"|0|"20210927105538"|"AA00069"|""
"S041846"|"TOP SCHOOLS 2021_VIRTUAL"|11|""|""|""|""|""|"N"|0|"20210927105538"|"AA00069"|""
"S038550"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"Y"|0|"20210927105631"|"AA00089"|""
"S039935"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"Y"|0|"20210927105631"|"AA00089"|""
"S041817"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"Y"|0|"20210927105631"|"AA00089"|""
"S040029"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"N"|0|"20210927105631"|"AA00089"|""
"S041558"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"Y"|0|"20210927105631"|"AA00089"|""
"S039955"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"Y"|0|"20210927105631"|"AA00089"|""
"S041183"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"Y"|0|"20210927105631"|"AA00089"|""
"S041398"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"Y"|0|"20210927105631"|"AA00089"|""
"S039943"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"Y"|0|"20210927105631"|"AA00089"|""
"S038076"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"Y"|0|"20210927105631"|"AA00089"|""
"S040680"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"N"|0|"20210927105631"|"AA00089"|""
"S036874"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"N"|0|"20210927105631"|"AA00089"|""
"S040899"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"Y"|0|"20210927105631"|"AA00089"|""
"S040852"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"Y"|0|"20210927105631"|"AA00089"|""
"S037934"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"Y"|0|"20210927105631"|"AA00089"|""
"S041335"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"Y"|0|"20210927105631"|"AA00089"|""
"S041705"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"Y"|0|"20210927105631"|"AA00089"|""
"S040024"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"N"|0|"20210927105631"|"AA00089"|""
"S040025"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|4|""|""|""|""|""|"N"|0|"20210927105631"|"AA00089"|""
"S041554"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927105839"|"AA00078"|""
"S040898"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927105839"|"AA00078"|""
"S039998"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927105839"|"AA00078"|""
"S041817"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927105839"|"AA00078"|""
"S041118"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927105839"|"AA00078"|""
"S035679"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927105839"|"AA00078"|""
"S040901"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927105839"|"AA00078"|""
"S039593"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"N"|0|"20210927105839"|"AA00078"|""
"S039935"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927105839"|"AA00078"|""
"S041183"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|12|""|""|""|""|""|"N"|0|"20211007143733"|""|""
"S041288"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927105839"|"AA00078"|""
"S036874"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|12|""|""|""|""|""|"N"|0|"20211007143733"|""|""
"S041335"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|12|""|""|""|""|""|"N"|0|"20211007143733"|""|""
"S041879"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927110316"|"AA00078"|""
"S039676"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927110316"|"AA00078"|""
"S037446"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927110316"|"AA00078"|""
"S039283"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927110316"|"AA00078"|""
"S038550"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927110316"|"AA00078"|""
"S041290"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927110316"|"AA00078"|""
"S040314"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927110316"|"AA00078"|""
"S040486"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927110316"|"AA00078"|""
"S041793"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927110316"|"AA00078"|""
"S040946"|"TOP SCHOOLS 2021_VIRTUAL"|7|""|""|""|""|""|"Y"|0|"20211002110626"|"AA00027"|""
"S039215"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927110316"|"AA00078"|""
"S041817"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927110708"|"AA00027"|""
"S038325"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927110708"|"AA00027"|""
"S034934"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927110708"|"AA00027"|""
"S039363"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"N"|0|"20210927110708"|"AA00027"|""
"S037772"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927110708"|"AA00027"|""
"S037932"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927110708"|"AA00027"|""
"S040402"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927110708"|"AA00027"|""
"S040462"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927110708"|"AA00027"|""
"S040896"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"N"|0|"20210927110708"|"AA00027"|""
"S039767"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927110708"|"AA00027"|""
"S039799"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"N"|0|"20210927110708"|"AA00027"|""
"S037348"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111016"|"AA00027"|""
"S039963"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111016"|"AA00027"|""
"S036046"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111016"|"AA00027"|""
"S041742"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111016"|"AA00027"|""
"S039377"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111016"|"AA00027"|""
"S041880"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111016"|"AA00027"|""
"S041208"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"N"|0|"20210927111016"|"AA00027"|""
"S041287"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111016"|"AA00027"|""
"S039956"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111016"|"AA00027"|""
"S041175"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"N"|0|"20210927111016"|"AA00027"|""
"S041538"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111016"|"AA00027"|""
"S039392"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927111135"|"AA00080"|""
"S041398"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927111135"|"AA00080"|""
"S041241"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"N"|0|"20210927111135"|"AA00080"|""
"S040962"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927111135"|"AA00080"|""
"S036960"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"N"|0|"20210927111135"|"AA00080"|""
"S041004"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927111135"|"AA00080"|""
"S041019"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927111135"|"AA00080"|""
"S039856"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927111135"|"AA00080"|""
"S040505"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927111135"|"AA00080"|""
"S041428"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927111135"|"AA00080"|""
"S040505"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111204"|"AA00027"|""
"S037716"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111204"|"AA00027"|""
"S038223"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111204"|"AA00027"|""
"S040225"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111204"|"AA00027"|""
"S041186"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111204"|"AA00027"|""
"S039675"|"TOP SCHOOLS 2021_VIRTUAL"|7|""|""|""|""|""|"Y"|0|"20211002110626"|"AA00027"|""
"S041282"|"TOP SCHOOLS 2021_VIRTUAL"|7|""|""|""|""|""|"Y"|0|"20211002110626"|"AA00027"|""
"S039549"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111204"|"AA00027"|""
"S038550"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|6|""|""|""|""|""|"Y"|0|"20210927111355"|"AA00089"|""
"S041817"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|6|""|""|""|""|""|"Y"|0|"20210927111355"|"AA00089"|""
"S039464"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|6|""|""|""|""|""|"Y"|0|"20210927111355"|"AA00089"|""
"S038379"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|6|""|""|""|""|""|"Y"|0|"20210927111355"|"AA00089"|""
"S040896"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|6|""|""|""|""|""|"Y"|0|"20210927111355"|"AA00089"|""
"S039152"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|6|""|""|""|""|""|"Y"|0|"20210927111355"|"AA00089"|""
"S040029"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|6|""|""|""|""|""|"N"|0|"20210927111355"|"AA00089"|""
"S039105"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|6|""|""|""|""|""|"Y"|0|"20210927111355"|"AA00089"|""
"S038223"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|6|""|""|""|""|""|"Y"|0|"20210927111355"|"AA00089"|""
"S039956"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|6|""|""|""|""|""|"Y"|0|"20210927111355"|"AA00089"|""
"S037934"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|6|""|""|""|""|""|"Y"|0|"20210927111355"|"AA00089"|""
"S040805"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|6|""|""|""|""|""|"Y"|0|"20210927111355"|"AA00089"|""
"S041705"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|6|""|""|""|""|""|"Y"|0|"20210927111355"|"AA00089"|""
"S040024"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|6|""|""|""|""|""|"N"|0|"20210927111355"|"AA00089"|""
"S041773"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927111638"|"AA00080"|""
"S041577"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927111638"|"AA00080"|""
"S041089"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927111638"|"AA00080"|""
"S040667"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927111638"|"AA00080"|""
"S039598"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927111638"|"AA00080"|""
"S041297"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"N"|0|"20210927111638"|"AA00080"|""
"S040024"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111725"|"AA00027"|""
"S040025"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111725"|"AA00027"|""
"S040474"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111725"|"AA00027"|""
"S039843"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111725"|"AA00027"|""
"S039349"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111725"|"AA00027"|""
"S041280"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"N"|0|"20210927111725"|"AA00027"|""
"S040060"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"N"|0|"20210927111725"|"AA00027"|""
"S040886"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111725"|"AA00027"|""
"S035860"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111725"|"AA00027"|""
"S039681"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111725"|"AA00027"|""
"S039712"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111725"|"AA00027"|""
"S040457"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927111725"|"AA00027"|""
"S039943"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|533|""|""|""|""|""|"Y"|0|"20210927112010"|"AA00089"|""
"S040680"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|533|""|""|""|""|""|"Y"|0|"20210927112010"|"AA00089"|""
"S041004"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|533|""|""|""|""|""|"N"|0|"20210927112010"|"AA00089"|""
"S040899"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|533|""|""|""|""|""|"Y"|0|"20210927112010"|"AA00089"|""
"S040852"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|533|""|""|""|""|""|"Y"|0|"20210927112010"|"AA00089"|""
"S039988"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|533|""|""|""|""|""|"Y"|0|"20210927112010"|"AA00089"|""
"S037934"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|533|""|""|""|""|""|"Y"|0|"20210927112010"|"AA00089"|""
"S041335"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|533|""|""|""|""|""|"Y"|0|"20210927112010"|"AA00089"|""
"S041599"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927112044"|"AA00080"|""
"S041371"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927112044"|"AA00080"|""
"S039492"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927112044"|"AA00080"|""
"S039868"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927112044"|"AA00080"|""
"S041596"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927112044"|"AA00080"|""
"S041735"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"N"|0|"20210927112044"|"AA00080"|""
"S041543"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"N"|0|"20210927112044"|"AA00080"|""
"S039735"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927112044"|"AA00080"|""
"S041646"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927112044"|"AA00080"|""
"S041153"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927112044"|"AA00080"|""
"S041552"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927112044"|"AA00080"|""
"S041360"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927112044"|"AA00080"|""
"S040841"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112057"|"AA00027"|""
"S037971"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112057"|"AA00027"|""
"S037288"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112057"|"AA00027"|""
"S039110"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112057"|"AA00027"|""
"S039868"|"TOP SCHOOLS 2021_VIRTUAL"|7|""|""|""|""|""|"Y"|0|"20211002110626"|"AA00027"|""
"S039337"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112057"|"AA00027"|""
"S041540"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"N"|0|"20210927112057"|"AA00027"|""
"S041539"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112057"|"AA00027"|""
"S040901"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112057"|"AA00027"|""
"S041134"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"N"|0|"20210927112057"|"AA00027"|""
"S040490"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112057"|"AA00027"|""
"S040815"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112057"|"AA00027"|""
"S041398"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|9|""|""|""|""|""|"Y"|0|"20210927112300"|"AA00089"|""
"S041004"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|9|""|""|""|""|""|"N"|0|"20210927112300"|"AA00089"|""
"S041290"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"N"|0|"20210927112304"|"AA00027"|""
"S035679"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"N"|0|"20210927112304"|"AA00027"|""
"S040029"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112304"|"AA00027"|""
"S038539"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112304"|"AA00027"|""
"S041499"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112304"|"AA00027"|""
"S039283"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112304"|"AA00027"|""
"S038733"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112304"|"AA00027"|""
"S038550"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112304"|"AA00027"|""
"S040396"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112304"|"AA00027"|""
"S040314"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112304"|"AA00027"|""
"S040486"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"N"|0|"20210927112304"|"AA00027"|""
"S040805"|"TOP SCHOOLS 2021_VIRTUAL"|6|""|""|""|""|""|"Y"|0|"20210927112304"|"AA00027"|""
"S041295"|"TOP SCHOOLS 2021_VIRTUAL"|7|""|""|""|""|""|"Y"|0|"20211002110626"|"AA00027"|""
"S041811"|"TOP SCHOOLS 2021_VIRTUAL"|7|""|""|""|""|""|"Y"|0|"20211002110626"|"AA00027"|""
"S041558"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|11|""|""|""|""|""|"Y"|0|"20210927112810"|"AA00089"|""
"S036710"|"TOP SCHOOLS 2021_VIRTUAL"|7|""|""|""|""|""|"Y"|0|"20211002110626"|"AA00027"|""
"S041398"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|11|""|""|""|""|""|"N"|0|"20210927112810"|"AA00089"|""
"S039943"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|11|""|""|""|""|""|"Y"|0|"20210927112810"|"AA00089"|""
"S041004"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|11|""|""|""|""|""|"N"|0|"20210927112810"|"AA00089"|""
"S040852"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|11|""|""|""|""|""|"Y"|0|"20210927112810"|"AA00089"|""
"S041758"|"TOP SCHOOLS 2021_VIRTUAL"|7|""|""|""|""|""|"Y"|0|"20211002110626"|"AA00027"|""
"S041233"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|11|""|""|""|""|""|"N"|0|"20210927112810"|"AA00089"|""
"S041707"|"TOP SCHOOLS 2021_VIRTUAL"|7|""|""|""|""|""|"Y"|0|"20211002110626"|"AA00027"|""
"S040024"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|11|""|""|""|""|""|"N"|0|"20210927112810"|"AA00089"|""
"S040025"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|11|""|""|""|""|""|"N"|0|"20210927112810"|"AA00089"|""
"S041203"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927112825"|"AA00027"|""
"S041539"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927112838"|"AA00027"|""
"S040474"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927112913"|"AA00027"|""
"S039712"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927112913"|"AA00027"|""
"S041208"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927113006"|"AA00027"|""
"S041500"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|22|""|""|""|""|""|"N"|0|"20210927113033"|"AA00089"|""
"S040896"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|22|""|""|""|""|""|"Y"|0|"20210927113033"|"AA00089"|""
"S041558"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|22|""|""|""|""|""|"Y"|0|"20210927113033"|"AA00089"|""
"S040680"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|22|""|""|""|""|""|"Y"|0|"20210927113033"|"AA00089"|""
"S039805"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927113100"|"AA00027"|""
"S040914"|"TOP SCHOOLS 2021_VIRTUAL"|1|""|""|""|""|""|"Y"|0|"20210927113100"|"AA00027"|""
"S039059"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927113323"|"AA00080"|""
"S039060"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927113323"|"AA00080"|""
"S040885"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927113323"|"AA00080"|""
"S040508"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"N"|0|"20210927113323"|"AA00080"|""
"S040956"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"N"|0|"20210927113323"|"AA00080"|""
"S041302"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927113323"|"AA00080"|""
"S041289"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"N"|0|"20210927113323"|"AA00080"|""
"S039675"|"TOP SCHOOLS 2021_VIRTUAL"|9|""|""|""|""|""|"Y"|0|"20210927113323"|"AA00080"|""
