"school_id"|"detailtype"|"detail"|"case"|"lastupdate"|"staffid"
492|"SCHOOL"|"* 1879/45acres
* boarders sunday evening chapel
* About 10 per cent need some SEN help
* School has CReSTeD status
* About 60 pupils receive some EAL support with a determined focus upon integration; now offers intensive EAL course for lower sixth entry. Lots of support tailored to individual needs, most take English GCSE and a few do ESOL. IELTS
* Saturday lessons and afternoon sport from year 9 upwards, with years 7 and 8 doing activities on Saturday mornings
* An Organ in the chapel
* Strong house loyalty and plenty of friendly inter-house rivalry 
* 30 per cent of pupils are foreign nationals from 27 countries including a sizeable contingent of Nepalis from the Gurkha barracks in Folkestone
* Strong Nigerian connection and particularly popular with the Germans in sixth form
* Pupils in Years 7 and 8 occupy a separate building on
the same site, Kirby House.
* 2013, no Oxbridge, has student went to read Medicine at KCL, other to York, Edinburgh, Durham, Birmingham, Reading, Bristol, etc

GSG View

A school on the up with a new energy and buzz since our last visit all helped by the raising of standards in all areas, especially sport, and the influx of London commuters taking advantage of property bargains. ‘The school has so much potential and is just beginning to realise this,’ says one parent"|"N"|"20141211112739"|"AA00006"
525|"SCHOOL"|"* 1863/33acres
* Around 90% boarders are full boarders
* Majority boarders are overseas
* 59 SEN"|"N"|"20141211121638"|"AA00006"
525|"SPORTS"|"* Students compete sometimes at city or county level in various sports such as cricket, rugby, swimming and netball."|"N"|"20141211122332"|"AA00006"
525|"ACTIVITIES"|"*DoE"|"N"|"20141211123901"|"AA00006"
525|"SCHOOL"|"* 1863/33acres
* Around 90% boarders are full boarders
* Majority boarders are overseas
* 59 SEN
* has CReSTeD register"|"N"|"20141211123850"|"AA00006"
525|"ACTIVITIES"|"*DoE
* a wide range of extra activities to enrich their interests, such as archery, golf and karate."|"N"|"20141211124743"|"AA00006"
558|"ACADEMIC"|"offer geology"|"N"|"20141211131150"|"AA00006"
441|"ACTIVITIES"|"other activities: such as trampolining, archery, TV production, debating and so on."|"N"|"20141211154953"|"AA00006"
525|"SCHOOL"|"* 1863/33acres
* a few minutes walk away from the College, The village is on a main bus route and the City of Wolverhampton is a short bus ride away
* Around 90% boarders are full boarders
* Majority boarders are overseas
* 59 SEN
* has CReSTeD register
* In recent years students have gone on to study at well regarded universities across the country such as ; Bristol, Cambridge, London, Newcastle and Nottingham.  Architecture, medicine, engineering, economics and law are just a few examples of the wide variety of courses that have been followed.(sch website)"|"N"|"20141211125605"|"AA00006"
525|"AA ONLY"|"One parent whose son is studying in Tettenhall told me the students have their supper at 430pm. After this time, no food is provided. Her son is starving all the time!!! Pls aware of it."|"N"|"20141211122418"|"AA00006"
293|"SCHOOL"|"1897
* in the centre of the small West Wales town in the beautiful Tywi Valley
* 2/3 of the school are boys
* very few EAL students
* around 6% of pupils in the secondary school, speak Welsh as a first language or to an equivalent standard
* 49 students need special need
* has a 9 hole  golf course, climbing wall"|"N"|"20141229111955"|"AA00006"
525|"SCHOOL"|"* 1863/33acres
* a few minutes walk away from the College, The village is on a main bus route and the City of Wolverhampton is a short bus ride away
* Around 90% boarders are full boarders
* Majority boarders are overseas
* 59 SEN
* has CReSTeD register
* In recent years students have gone on to study at well regarded universities across the country such as ; Bristol, Cambridge, London, Newcastle and Nottingham.  Architecture, medicine, engineering, economics and law are just a few examples of the wide variety of courses that have been followed.(sch website)
* Sunday morning Chapel"|"N"|"20141211125805"|"AA00006"
525|"SCHOOL"|"* 1863/33acres
* a few minutes walk away from the College, The village is on a main bus route and the City of Wolverhampton is a short bus ride away
* Around 90% boarders are full boarders
* Majority boarders are overseas
* 59 SEN
* has CReSTeD register
* In recent years students have gone on to study at well regarded universities across the country such as ; Bristol, Cambridge, London, Newcastle and Nottingham.  Architecture, medicine, engineering, economics and law are just a few examples of the wide variety of courses that have been followed.(sch website)
* Sunday morning Chapel, Weekend dinner at 1700"|"N"|"20141211125927"|"AA00006"
558|"SCHOOL"|"*  the highest mark in the country in geology
* The sciences and maths are particularly strong and many go on to be medics, dentists, engineers and, perhaps not surprisingly given the location, geologists

GSG View

A friendly, high achieving school with a real sense of purpose. It combines the best of old and new, makes the most of the bracing Cornish sea air and encourages pupils to find their own niche, whatever it may be."|"N"|"20141211131141"|"AA00006"
558|"SCHOOL"|"*  the highest mark in the country in geology
* The sciences and maths are particularly strong and many go on to be medics, dentists, engineers and, perhaps not surprisingly given the location, geologists


GSG View

A friendly, high achieving school with a real sense of purpose. It combines the best of old and new, makes the most of the bracing Cornish sea air and encourages pupils to find their own niche, whatever it may be."|"N"|"20141211131301"|"AA00006"
558|"MUSIC"|"* Music is offered to talented musicians off-timetable as an extra GCSE."|"N"|"20141211131309"|"AA00006"
558|"SCHOOL"|"*  the highest mark in the country in geology
* The sciences and maths are particularly strong and many go on to be medics, dentists, engineers and, perhaps not surprisingly given the location, geologists
* extra support given individually or in small groups (no extra cost). 


GSG View

A friendly, high achieving school with a real sense of purpose. It combines the best of old and new, makes the most of the bracing Cornish sea air and encourages pupils to find their own niche, whatever it may be."|"N"|"20141211131457"|"AA00006"
558|"SCHOOL"|"* 1880

*  the highest mark in the country in geology
* The sciences and maths are particularly strong and many go on to be medics, dentists, engineers and, perhaps not surprisingly given the location, geologists
* extra support given individually or in small groups (no extra cost). 


GSG View

A friendly, high achieving school with a real sense of purpose. It combines the best of old and new, makes the most of the bracing Cornish sea air and encourages pupils to find their own niche, whatever it may be."|"N"|"20141211131940"|"AA00006"
558|"SCHOOL"|"* 1880

*  the highest mark in the country in geology
* The sciences and maths are particularly strong and many go on to be medics, dentists, engineers and, perhaps not surprisingly given the location, geologists
* extra support given individually or in small groups (no extra cost). 
* Most lower sixth pupils do a 16-week peer counselling programme led by the chaplain
* Good support for new pupils – sixth form prefects look after younger pupils and maps doled out to help them navigate their way round the site
* Sixth formers wear business dress 
* The boarders include weekly boarders who live in the Scilly Isles, children of expats and a small number of international students from countries like Germany, Spain, Italy, Hong Kong, China, Nigeria, Georgia and Ukraine (around 40 with EAL requirements). 
* three Oxbridge in 2014. Maths, sciences and geology are the most popular subjects and Cardiff, Exeter and Bristol the most popular destinations over the last five years. The school offers a specialised careers programme for budding medics, dentists and vets. (GSG)

GSG View

A friendly, high achieving school with a real sense of purpose. It combines the best of old and new, makes the most of the bracing Cornish sea air and encourages pupils to find their own niche, whatever it may be."|"N"|"20141211132418"|"AA00006"
558|"ACCOMMODATION"|"* 4  boarding houses, 2 girls and 2 boys"|"N"|"20141211132002"|"AA00006"
558|"SCHOOL"|"* 1880
* 5mins from the city centre
*  the highest mark in the country in geology
* The sciences and maths are particularly strong and many go on to be medics, dentists, engineers and, perhaps not surprisingly given the location, geologists
* extra support given individually or in small groups (no extra cost). 
* Most lower sixth pupils do a 16-week peer counselling programme led by the chaplain
* Good support for new pupils – sixth form prefects look after younger pupils and maps doled out to help them navigate their way round the site
* Sixth formers wear business dress 
* The boarders include weekly boarders who live in the Scilly Isles, children of expats and a small number of international students from countries like Germany, Spain, Italy, Hong Kong, China, Nigeria, Georgia and Ukraine (around 40 with EAL requirements). 
* three Oxbridge in 2014. Maths, sciences and geology are the most popular subjects and Cardiff, Exeter and Bristol the most popular destinations over the last five years. The school offers a specialised careers programme for budding medics, dentists and vets. (GSG)

GSG View

A friendly, high achieving school with a real sense of purpose. It combines the best of old and new, makes the most of the bracing Cornish sea air and encourages pupils to find their own niche, whatever it may be."|"N"|"20141211132733"|"AA00006"
